"megye","telepules","szavazokor","part","szavazat"
10,25,39,"JOBBIK",147
10,25,39,"ÖP",5
10,25,39,"EU. ROM",0
10,25,39,"FIDESZ-KDNP",206
10,25,39,"LMP",30
10,25,39,"A HAZA NEM ELADÓ",2
10,25,39,"ZÖLDEK",1
10,25,39,"SZOCIÁLDEMOKRATÁK",3
10,25,39,"Független",3
10,25,39,"MCP",0
10,25,40,"MSZP-EGYÜTT-DK-PM-MLP",160
10,25,40,"JOBBIK",175
10,25,40,"ÖP",0
10,25,40,"EU. ROM",0
10,25,40,"FIDESZ-KDNP",177
10,25,40,"LMP",40
10,25,40,"A HAZA NEM ELADÓ",3
10,25,40,"ZÖLDEK",2
10,25,40,"SZOCIÁLDEMOKRATÁK",2
10,25,40,"Független",3
10,25,40,"MCP",0
10,25,41,"MSZP-EGYÜTT-DK-PM-MLP",193
10,25,41,"JOBBIK",199
10,25,41,"ÖP",3
10,25,41,"EU. ROM",0
10,25,41,"FIDESZ-KDNP",201
10,25,41,"LMP",43
10,25,41,"A HAZA NEM ELADÓ",4
10,25,41,"ZÖLDEK",2
10,25,41,"SZOCIÁLDEMOKRATÁK",6
10,25,41,"Független",6
10,25,41,"MCP",0
10,25,42,"MSZP-EGYÜTT-DK-PM-MLP",178
10,25,42,"JOBBIK",240
10,25,42,"ÖP",0
10,25,42,"EU. ROM",0
10,25,42,"FIDESZ-KDNP",208
10,25,42,"LMP",43
10,25,42,"A HAZA NEM ELADÓ",6
10,25,42,"ZÖLDEK",3
10,25,42,"SZOCIÁLDEMOKRATÁK",4
10,25,42,"Független",4
10,25,42,"MCP",0
10,25,43,"MSZP-EGYÜTT-DK-PM-MLP",124
10,25,43,"JOBBIK",130
10,25,43,"ÖP",1
10,25,43,"EU. ROM",0
10,25,43,"FIDESZ-KDNP",154
10,25,43,"LMP",24
10,25,43,"A HAZA NEM ELADÓ",5
10,25,43,"ZÖLDEK",4
10,25,43,"SZOCIÁLDEMOKRATÁK",1
10,25,43,"Független",3
10,25,43,"MCP",2
10,25,44,"MSZP-EGYÜTT-DK-PM-MLP",157
10,25,44,"JOBBIK",158
10,25,44,"ÖP",3
10,25,44,"EU. ROM",0
10,25,44,"FIDESZ-KDNP",255
10,25,44,"LMP",29
10,25,44,"A HAZA NEM ELADÓ",6
10,25,44,"ZÖLDEK",0
10,25,44,"SZOCIÁLDEMOKRATÁK",0
10,25,44,"Független",1
10,25,44,"MCP",24
10,25,45,"MSZP-EGYÜTT-DK-PM-MLP",216
10,25,45,"JOBBIK",241
10,25,45,"ÖP",2
10,25,45,"EU. ROM",0
10,25,45,"FIDESZ-KDNP",249
10,25,45,"LMP",66
10,25,45,"A HAZA NEM ELADÓ",7
10,25,45,"ZÖLDEK",7
10,25,45,"SZOCIÁLDEMOKRATÁK",7
10,25,45,"Független",4
10,25,45,"MCP",0
10,25,46,"MSZP-EGYÜTT-DK-PM-MLP",142
10,25,46,"JOBBIK",161
10,25,46,"ÖP",2
10,25,46,"EU. ROM",0
10,25,46,"FIDESZ-KDNP",157
10,25,46,"LMP",27
10,25,46,"A HAZA NEM ELADÓ",5
10,25,46,"ZÖLDEK",2
10,25,46,"SZOCIÁLDEMOKRATÁK",1
10,25,46,"Független",3
10,25,46,"MCP",1
10,25,47,"MSZP-EGYÜTT-DK-PM-MLP",149
10,25,47,"JOBBIK",156
10,25,47,"ÖP",4
10,25,47,"EU. ROM",0
10,25,47,"FIDESZ-KDNP",200
10,25,47,"LMP",25
10,25,47,"A HAZA NEM ELADÓ",5
10,25,47,"ZÖLDEK",4
10,25,47,"SZOCIÁLDEMOKRATÁK",1
10,25,47,"Független",2
10,25,47,"MCP",5
10,26,1,"MSZP-EGYÜTT-DK-PM-MLP",81
10,26,1,"JOBBIK",170
10,26,1,"ÖP",0
10,26,1,"EU. ROM",3
10,26,1,"FIDESZ-KDNP",431
10,26,1,"LMP",15
10,26,1,"A HAZA NEM ELADÓ",4
10,26,1,"ZÖLDEK",1
10,26,1,"SZOCIÁLDEMOKRATÁK",0
10,26,1,"Független",0
10,26,1,"MCP",49
10,27,1,"FKGP",2
10,27,1,"JOBBIK",93
10,27,1,"HATMAP",0
10,27,1,"MSZDP",0
10,27,1,"LMP",5
10,27,1,"SEM",0
10,27,1,"REND, SZABADSÁG",0
10,27,1,"EU. ROM",0
10,27,1,"MDU",2
10,27,1,"A HAZA NEM ELADÓ",2
10,27,1,"MSZP-EGYÜTT-DK-PM-MLP",69
10,27,1,"KTI",1
10,27,1,"MCP",7
10,27,1,"SZOCIÁLDEMOKRATÁK",0
10,27,1,"ÖP",0
10,27,1,"FIDESZ-KDNP",128
10,27,1,"ZÖLDEK",1
10,27,1,"SMS",1
10,28,1,"FKGP",1
10,28,1,"JOBBIK",38
10,28,1,"HATMAP",0
10,28,1,"MSZDP",0
10,28,1,"LMP",1
10,28,1,"SEM",0
10,28,1,"REND, SZABADSÁG",0
10,28,1,"EU. ROM",0
10,28,1,"MDU",0
10,28,1,"A HAZA NEM ELADÓ",0
10,28,1,"MSZP-EGYÜTT-DK-PM-MLP",18
10,28,1,"KTI",0
10,28,1,"MCP",0
10,28,1,"SZOCIÁLDEMOKRATÁK",0
10,28,1,"ÖP",0
10,28,1,"FIDESZ-KDNP",64
10,28,1,"ZÖLDEK",0
10,28,1,"SMS",0
10,28,2,"FKGP",1
10,28,2,"JOBBIK",102
10,28,2,"HATMAP",0
10,28,2,"MSZDP",0
10,28,2,"LMP",7
10,28,2,"SEM",0
10,28,2,"REND, SZABADSÁG",0
10,28,2,"EU. ROM",0
10,28,2,"MDU",0
10,28,2,"A HAZA NEM ELADÓ",0
10,28,2,"MSZP-EGYÜTT-DK-PM-MLP",68
10,28,2,"KTI",3
10,28,2,"MCP",0
10,28,2,"SZOCIÁLDEMOKRATÁK",0
10,28,2,"ÖP",0
10,28,2,"FIDESZ-KDNP",86
10,28,2,"ZÖLDEK",0
10,28,2,"SMS",1
10,28,3,"FKGP",0
10,28,3,"JOBBIK",78
10,28,3,"HATMAP",1
10,28,3,"MSZDP",0
10,28,3,"LMP",3
10,28,3,"SEM",1
10,28,3,"REND, SZABADSÁG",0
10,28,3,"EU. ROM",0
10,28,3,"MDU",0
10,28,3,"A HAZA NEM ELADÓ",0
10,28,3,"MSZP-EGYÜTT-DK-PM-MLP",66
10,28,3,"KTI",2
10,28,3,"MCP",1
10,28,3,"SZOCIÁLDEMOKRATÁK",0
10,28,3,"ÖP",0
10,28,3,"FIDESZ-KDNP",59
10,28,3,"ZÖLDEK",0
10,28,3,"SMS",0
10,29,1,"MSZP-EGYÜTT-DK-PM-MLP",73
10,29,1,"JOBBIK",73
10,29,1,"ÖP",1
10,29,1,"EU. ROM",0
10,29,1,"FIDESZ-KDNP",136
10,29,1,"LMP",2
10,29,1,"A HAZA NEM ELADÓ",0
10,29,1,"ZÖLDEK",1
10,29,1,"SZOCIÁLDEMOKRATÁK",0
10,29,1,"Független",1
10,29,1,"MCP",0
10,30,1,"MSZP-EGYÜTT-DK-PM-MLP",136
10,30,1,"JOBBIK",90
10,30,1,"ÖP",1
10,30,1,"EU. ROM",0
10,30,1,"FIDESZ-KDNP",254
10,30,1,"LMP",27
10,30,1,"A HAZA NEM ELADÓ",5
10,30,1,"ZÖLDEK",3
10,30,1,"SZOCIÁLDEMOKRATÁK",1
10,30,1,"Független",0
10,30,1,"MCP",9
10,30,2,"MSZP-EGYÜTT-DK-PM-MLP",127
10,30,2,"JOBBIK",100
10,30,2,"ÖP",1
10,30,2,"EU. ROM",0
10,30,2,"FIDESZ-KDNP",219
10,30,2,"LMP",17
10,30,2,"A HAZA NEM ELADÓ",3
10,30,2,"ZÖLDEK",1
10,30,2,"SZOCIÁLDEMOKRATÁK",2
10,30,2,"Független",2
10,30,2,"MCP",4
10,31,1,"MSZP-EGYÜTT-DK-PM-MLP",134
10,31,1,"JOBBIK",224
10,31,1,"ÖP",0
10,31,1,"EU. ROM",1
10,31,1,"FIDESZ-KDNP",241
10,31,1,"LMP",9
10,31,1,"A HAZA NEM ELADÓ",2
10,31,1,"ZÖLDEK",1
10,31,1,"SZOCIÁLDEMOKRATÁK",2
10,31,1,"Független",3
10,31,1,"MCP",2
10,32,1,"FKGP",0
10,32,1,"JOBBIK",99
10,32,1,"HATMAP",0
10,32,1,"MSZDP",0
10,32,1,"LMP",2
10,32,1,"SEM",0
10,32,1,"REND, SZABADSÁG",0
10,32,1,"EU. ROM",4
10,32,1,"MDU",0
10,32,1,"A HAZA NEM ELADÓ",0
10,32,1,"MSZP-EGYÜTT-DK-PM-MLP",64
10,32,1,"KTI",1
10,32,1,"MCP",1
10,32,1,"SZOCIÁLDEMOKRATÁK",0
10,32,1,"ÖP",0
10,32,1,"FIDESZ-KDNP",186
10,32,1,"ZÖLDEK",1
10,32,1,"SMS",0
10,33,1,"SZOCIÁLDEMOKRATÁK",0
10,33,1,"MDU",1
10,33,1,"LMP",5
10,33,1,"MSZDP",0
10,33,1,"KMSZ",1
10,33,1,"FIDESZ-KDNP",149
10,33,1,"Független",0
10,33,1,"REND, SZABADSÁG",0
10,33,1,"JOBBIK",131
10,33,1,"ÖP",1
10,33,1,"FKGP",0
10,33,1,"SEM",0
10,33,1,"HATMAP",0
10,33,1,"NÉP",1
10,33,1,"MCP",24
10,33,1,"MSZP-EGYÜTT-DK-PM-MLP",77
10,33,1,"SMS",1
10,33,1,"KTI",0
10,33,2,"SZOCIÁLDEMOKRATÁK",2
10,33,2,"MDU",0
10,33,2,"LMP",5
10,33,2,"MSZDP",0
10,33,2,"KMSZ",1
10,33,2,"FIDESZ-KDNP",121
10,33,2,"Független",1
10,33,2,"REND, SZABADSÁG",0
10,33,2,"JOBBIK",66
10,33,2,"ÖP",1
10,33,2,"FKGP",0
10,33,2,"SEM",1
10,33,2,"HATMAP",0
10,33,2,"NÉP",0
10,33,2,"MCP",29
10,33,2,"MSZP-EGYÜTT-DK-PM-MLP",58
10,33,2,"SMS",0
10,33,2,"KTI",1
10,33,3,"SZOCIÁLDEMOKRATÁK",0
10,33,3,"MDU",0
10,33,3,"LMP",4
10,33,3,"MSZDP",1
10,33,3,"KMSZ",0
10,33,3,"FIDESZ-KDNP",126
10,33,3,"Független",4
10,33,3,"REND, SZABADSÁG",0
10,33,3,"JOBBIK",71
10,33,3,"ÖP",0
10,33,3,"FKGP",0
10,33,3,"SEM",0
10,33,3,"HATMAP",0
10,33,3,"NÉP",0
10,33,3,"MCP",29
10,33,3,"MSZP-EGYÜTT-DK-PM-MLP",91
10,33,3,"SMS",0
10,33,3,"KTI",0
10,33,4,"SZOCIÁLDEMOKRATÁK",1
10,33,4,"MDU",0
10,33,4,"LMP",3
10,33,4,"MSZDP",0
10,33,4,"KMSZ",0
10,33,4,"FIDESZ-KDNP",111
10,33,4,"Független",1
10,33,4,"REND, SZABADSÁG",1
10,33,4,"JOBBIK",132
10,33,4,"ÖP",0
10,33,4,"FKGP",2
10,33,4,"SEM",0
10,33,4,"HATMAP",0
10,33,4,"NÉP",0
10,33,4,"MCP",5
10,33,4,"MSZP-EGYÜTT-DK-PM-MLP",80
10,33,4,"SMS",0
10,33,4,"KTI",0
10,34,1,"SZOCIÁLDEMOKRATÁK",0
10,34,1,"MDU",0
10,34,1,"LMP",3
10,34,1,"MSZDP",0
10,34,1,"KMSZ",0
10,34,1,"FIDESZ-KDNP",154
10,34,1,"Független",0
10,34,1,"REND, SZABADSÁG",0
10,34,1,"JOBBIK",78
10,34,1,"ÖP",0
10,34,1,"FKGP",0
10,34,1,"SEM",0
10,34,1,"HATMAP",0
10,34,1,"NÉP",0
10,34,1,"MCP",1
10,34,1,"MSZP-EGYÜTT-DK-PM-MLP",48
10,34,1,"SMS",2
10,34,1,"KTI",33
10,35,1,"FKGP",0
10,35,1,"JOBBIK",63
10,35,1,"HATMAP",0
10,35,1,"MSZDP",1
10,35,1,"LMP",2
10,35,1,"SEM",0
10,35,1,"REND, SZABADSÁG",0
10,35,1,"EU. ROM",0
10,35,1,"MDU",0
10,35,1,"A HAZA NEM ELADÓ",0
10,35,1,"MSZP-EGYÜTT-DK-PM-MLP",34
10,35,1,"KTI",1
10,35,1,"MCP",0
10,35,1,"SZOCIÁLDEMOKRATÁK",1
10,35,1,"ÖP",0
10,35,1,"FIDESZ-KDNP",113
10,35,1,"ZÖLDEK",0
10,35,1,"SMS",0
10,36,1,"FKGP",0
10,36,1,"JOBBIK",230
10,36,1,"HATMAP",0
10,36,1,"MSZDP",0
10,36,1,"LMP",10
10,36,1,"SEM",0
10,36,1,"REND, SZABADSÁG",0
10,36,1,"EU. ROM",0
10,36,1,"MDU",0
10,36,1,"A HAZA NEM ELADÓ",26
10,36,1,"MSZP-EGYÜTT-DK-PM-MLP",71
10,36,1,"KTI",1
10,36,1,"MCP",0
10,36,1,"SZOCIÁLDEMOKRATÁK",0
10,36,1,"ÖP",0
10,36,1,"FIDESZ-KDNP",177
10,36,1,"ZÖLDEK",1
10,36,1,"SMS",0
10,37,1,"MSZP-EGYÜTT-DK-PM-MLP",125
10,37,1,"JOBBIK",232
10,37,1,"ÖP",2
10,37,1,"EU. ROM",0
10,37,1,"FIDESZ-KDNP",258
10,37,1,"LMP",33
10,37,1,"A HAZA NEM ELADÓ",1
10,37,1,"ZÖLDEK",3
10,37,1,"SZOCIÁLDEMOKRATÁK",5
10,37,1,"Független",5
10,37,1,"MCP",4
10,37,2,"MSZP-EGYÜTT-DK-PM-MLP",131
10,37,2,"JOBBIK",146
10,37,2,"ÖP",1
10,37,2,"EU. ROM",1
10,37,2,"FIDESZ-KDNP",237
10,37,2,"LMP",5
10,37,2,"A HAZA NEM ELADÓ",5
10,37,2,"ZÖLDEK",2
10,37,2,"SZOCIÁLDEMOKRATÁK",2
10,37,2,"Független",1
10,37,2,"MCP",9
10,37,3,"MSZP-EGYÜTT-DK-PM-MLP",167
10,37,3,"JOBBIK",182
10,37,3,"ÖP",2
10,37,3,"EU. ROM",0
10,37,3,"FIDESZ-KDNP",247
10,37,3,"LMP",25
10,37,3,"A HAZA NEM ELADÓ",7
10,37,3,"ZÖLDEK",4
10,37,3,"SZOCIÁLDEMOKRATÁK",2
10,37,3,"Független",5
10,37,3,"MCP",4
10,38,1,"MSZP-EGYÜTT-DK-PM-MLP",101
10,38,1,"JOBBIK",127
10,38,1,"ÖP",2
10,38,1,"EU. ROM",0
10,38,1,"FIDESZ-KDNP",159
10,38,1,"LMP",8
10,38,1,"A HAZA NEM ELADÓ",0
10,38,1,"ZÖLDEK",1
10,38,1,"SZOCIÁLDEMOKRATÁK",0
10,38,1,"Független",2
10,38,1,"MCP",0
10,38,2,"MSZP-EGYÜTT-DK-PM-MLP",81
10,38,2,"JOBBIK",128
10,38,2,"ÖP",0
10,38,2,"EU. ROM",0
10,38,2,"FIDESZ-KDNP",163
10,38,2,"LMP",7
10,38,2,"A HAZA NEM ELADÓ",0
10,38,2,"ZÖLDEK",0
10,38,2,"SZOCIÁLDEMOKRATÁK",0
10,38,2,"Független",1
10,38,2,"MCP",2
10,38,3,"MSZP-EGYÜTT-DK-PM-MLP",148
10,38,3,"JOBBIK",177
10,38,3,"ÖP",1
10,38,3,"EU. ROM",0
10,38,3,"FIDESZ-KDNP",185
10,38,3,"LMP",14
10,38,3,"A HAZA NEM ELADÓ",0
10,38,3,"ZÖLDEK",0
10,38,3,"SZOCIÁLDEMOKRATÁK",0
10,38,3,"Független",0
10,38,3,"MCP",0
10,38,4,"MSZP-EGYÜTT-DK-PM-MLP",155
10,38,4,"JOBBIK",207
10,38,4,"ÖP",1
10,38,4,"EU. ROM",0
10,38,4,"FIDESZ-KDNP",223
10,38,4,"LMP",12
10,38,4,"A HAZA NEM ELADÓ",4
10,38,4,"ZÖLDEK",1
10,38,4,"SZOCIÁLDEMOKRATÁK",2
10,38,4,"Független",1
10,38,4,"MCP",0
10,38,5,"MSZP-EGYÜTT-DK-PM-MLP",80
10,38,5,"JOBBIK",148
10,38,5,"ÖP",0
10,38,5,"EU. ROM",0
10,38,5,"FIDESZ-KDNP",125
10,38,5,"LMP",8
10,38,5,"A HAZA NEM ELADÓ",1
10,38,5,"ZÖLDEK",1
10,38,5,"SZOCIÁLDEMOKRATÁK",4
10,38,5,"Független",0
10,38,5,"MCP",2
10,38,6,"MSZP-EGYÜTT-DK-PM-MLP",74
10,38,6,"JOBBIK",151
10,38,6,"ÖP",2
10,38,6,"EU. ROM",0
10,38,6,"FIDESZ-KDNP",127
10,38,6,"LMP",4
10,38,6,"A HAZA NEM ELADÓ",0
10,38,6,"ZÖLDEK",3
10,38,6,"SZOCIÁLDEMOKRATÁK",0
10,38,6,"Független",0
10,38,6,"MCP",0
10,38,7,"MSZP-EGYÜTT-DK-PM-MLP",93
10,38,7,"JOBBIK",192
10,38,7,"ÖP",1
10,38,7,"EU. ROM",0
10,38,7,"FIDESZ-KDNP",147
10,38,7,"LMP",16
10,38,7,"A HAZA NEM ELADÓ",1
10,38,7,"ZÖLDEK",1
10,38,7,"SZOCIÁLDEMOKRATÁK",3
10,38,7,"Független",1
10,38,7,"MCP",0
10,38,8,"MSZP-EGYÜTT-DK-PM-MLP",91
10,38,8,"JOBBIK",240
10,38,8,"ÖP",0
10,38,8,"EU. ROM",0
10,38,8,"FIDESZ-KDNP",212
10,38,8,"LMP",15
10,38,8,"A HAZA NEM ELADÓ",1
10,38,8,"ZÖLDEK",0
10,38,8,"SZOCIÁLDEMOKRATÁK",0
10,38,8,"Független",1
10,38,8,"MCP",0
10,39,1,"FKGP",0
10,39,1,"JOBBIK",135
10,39,1,"HATMAP",0
10,39,1,"MSZDP",0
10,39,1,"LMP",28
10,39,1,"SEM",1
10,39,1,"REND, SZABADSÁG",0
10,39,1,"EU. ROM",0
10,39,1,"MDU",1
10,39,1,"A HAZA NEM ELADÓ",0
10,39,1,"MSZP-EGYÜTT-DK-PM-MLP",134
10,39,1,"KTI",2
10,39,1,"MCP",1
10,39,1,"SZOCIÁLDEMOKRATÁK",0
10,39,1,"ÖP",1
10,39,1,"FIDESZ-KDNP",186
10,39,1,"ZÖLDEK",6
10,39,1,"SMS",3
10,39,2,"FKGP",0
10,39,2,"JOBBIK",324
10,39,2,"HATMAP",0
10,39,2,"MSZDP",1
10,39,2,"LMP",31
10,39,2,"SEM",0
10,39,2,"REND, SZABADSÁG",0
10,39,2,"EU. ROM",0
10,39,2,"MDU",0
10,39,2,"A HAZA NEM ELADÓ",1
10,39,2,"MSZP-EGYÜTT-DK-PM-MLP",242
10,39,2,"KTI",4
10,39,2,"MCP",0
10,39,2,"SZOCIÁLDEMOKRATÁK",0
10,39,2,"ÖP",0
10,39,2,"FIDESZ-KDNP",233
10,39,2,"ZÖLDEK",1
10,39,2,"SMS",1
10,39,3,"FKGP",0
10,39,3,"JOBBIK",179
10,39,3,"HATMAP",0
10,39,3,"MSZDP",2
10,39,3,"LMP",14
10,39,3,"SEM",1
10,39,3,"REND, SZABADSÁG",0
10,39,3,"EU. ROM",0
10,39,3,"MDU",1
10,39,3,"A HAZA NEM ELADÓ",1
10,39,3,"MSZP-EGYÜTT-DK-PM-MLP",135
10,39,3,"KTI",1
10,39,3,"MCP",1
10,39,3,"SZOCIÁLDEMOKRATÁK",0
10,39,3,"ÖP",0
10,39,3,"FIDESZ-KDNP",155
10,39,3,"ZÖLDEK",0
10,39,3,"SMS",0
10,39,4,"FKGP",0
10,39,4,"JOBBIK",225
10,39,4,"HATMAP",0
10,39,4,"MSZDP",0
10,39,4,"LMP",19
10,39,4,"SEM",2
10,39,4,"REND, SZABADSÁG",0
10,39,4,"EU. ROM",0
10,39,4,"MDU",0
10,39,4,"A HAZA NEM ELADÓ",3
10,39,4,"MSZP-EGYÜTT-DK-PM-MLP",175
10,39,4,"KTI",0
10,39,4,"MCP",0
10,39,4,"SZOCIÁLDEMOKRATÁK",1
10,39,4,"ÖP",3
10,39,4,"FIDESZ-KDNP",182
10,39,4,"ZÖLDEK",3
10,39,4,"SMS",3
10,39,5,"FKGP",2
10,39,5,"JOBBIK",188
10,39,5,"HATMAP",0
10,39,5,"MSZDP",0
10,39,5,"LMP",5
10,39,5,"SEM",3
10,39,5,"REND, SZABADSÁG",0
10,39,5,"EU. ROM",0
10,39,5,"MDU",1
10,39,5,"A HAZA NEM ELADÓ",2
10,39,5,"MSZP-EGYÜTT-DK-PM-MLP",130
10,39,5,"KTI",1
10,39,5,"MCP",0
10,39,5,"SZOCIÁLDEMOKRATÁK",1
10,39,5,"ÖP",0
10,39,5,"FIDESZ-KDNP",246
10,39,5,"ZÖLDEK",2
10,39,5,"SMS",3
10,39,6,"FKGP",0
10,39,6,"JOBBIK",193
10,39,6,"HATMAP",0
10,39,6,"MSZDP",0
10,39,6,"LMP",5
10,39,6,"SEM",0
10,39,6,"REND, SZABADSÁG",0
10,39,6,"EU. ROM",1
10,39,6,"MDU",0
10,39,6,"A HAZA NEM ELADÓ",3
10,39,6,"MSZP-EGYÜTT-DK-PM-MLP",92
10,39,6,"KTI",0
10,39,6,"MCP",2
10,39,6,"SZOCIÁLDEMOKRATÁK",1
10,39,6,"ÖP",2
10,39,6,"FIDESZ-KDNP",148
10,39,6,"ZÖLDEK",2
10,39,6,"SMS",0
10,39,7,"FKGP",0
10,39,7,"JOBBIK",216
10,39,7,"HATMAP",0
10,39,7,"MSZDP",0
10,39,7,"LMP",27
10,39,7,"SEM",0
10,39,7,"REND, SZABADSÁG",1
10,39,7,"EU. ROM",0
10,39,7,"MDU",0
10,39,7,"A HAZA NEM ELADÓ",2
10,39,7,"MSZP-EGYÜTT-DK-PM-MLP",240
10,39,7,"KTI",1
10,39,7,"MCP",0
10,39,7,"SZOCIÁLDEMOKRATÁK",2
10,39,7,"ÖP",0
10,39,7,"FIDESZ-KDNP",209
10,39,7,"ZÖLDEK",3
10,39,7,"SMS",0
10,39,8,"FKGP",0
10,39,8,"JOBBIK",167
10,39,8,"HATMAP",0
10,39,8,"MSZDP",0
10,39,8,"LMP",16
10,39,8,"SEM",0
10,39,8,"REND, SZABADSÁG",1
10,39,8,"EU. ROM",0
10,39,8,"MDU",0
10,39,8,"A HAZA NEM ELADÓ",1
10,39,8,"MSZP-EGYÜTT-DK-PM-MLP",208
10,39,8,"KTI",1
10,39,8,"MCP",0
10,39,8,"SZOCIÁLDEMOKRATÁK",0
10,39,8,"ÖP",3
10,39,8,"FIDESZ-KDNP",172
10,39,8,"ZÖLDEK",0
10,39,8,"SMS",0
10,39,9,"FKGP",3
10,39,9,"JOBBIK",236
10,39,9,"HATMAP",0
10,39,9,"MSZDP",0
10,39,9,"LMP",29
10,39,9,"SEM",2
10,39,9,"REND, SZABADSÁG",0
10,39,9,"EU. ROM",0
10,39,9,"MDU",0
10,39,9,"A HAZA NEM ELADÓ",1
10,39,9,"MSZP-EGYÜTT-DK-PM-MLP",226
10,39,9,"KTI",1
10,39,9,"MCP",0
10,39,9,"SZOCIÁLDEMOKRATÁK",1
10,39,9,"ÖP",1
10,39,9,"FIDESZ-KDNP",199
10,39,9,"ZÖLDEK",0
10,39,9,"SMS",1
10,39,10,"FKGP",1
10,39,10,"JOBBIK",168
10,39,10,"HATMAP",0
10,39,10,"MSZDP",0
10,39,10,"LMP",18
10,39,10,"SEM",3
10,39,10,"REND, SZABADSÁG",1
10,39,10,"EU. ROM",0
10,39,10,"MDU",0
10,39,10,"A HAZA NEM ELADÓ",1
10,39,10,"MSZP-EGYÜTT-DK-PM-MLP",172
10,39,10,"KTI",0
10,39,10,"MCP",0
10,39,10,"SZOCIÁLDEMOKRATÁK",1
10,39,10,"ÖP",0
10,39,10,"FIDESZ-KDNP",187
10,39,10,"ZÖLDEK",2
10,39,10,"SMS",4
10,39,11,"FKGP",0
10,39,11,"JOBBIK",270
10,39,11,"HATMAP",1
10,39,11,"MSZDP",0
10,39,11,"LMP",24
10,39,11,"SEM",0
10,39,11,"REND, SZABADSÁG",0
10,39,11,"EU. ROM",0
10,39,11,"MDU",0
10,39,11,"A HAZA NEM ELADÓ",1
10,39,11,"MSZP-EGYÜTT-DK-PM-MLP",217
10,39,11,"KTI",2
10,39,11,"MCP",0
10,39,11,"SZOCIÁLDEMOKRATÁK",1
10,39,11,"ÖP",2
10,39,11,"FIDESZ-KDNP",272
10,39,11,"ZÖLDEK",2
10,39,11,"SMS",0
10,39,12,"FKGP",2
10,39,12,"JOBBIK",569
10,39,12,"HATMAP",3
10,39,12,"MSZDP",1
10,39,12,"LMP",124
10,39,12,"SEM",5
10,39,12,"REND, SZABADSÁG",0
10,39,12,"EU. ROM",2
10,39,12,"MDU",0
10,39,12,"A HAZA NEM ELADÓ",8
10,39,12,"MSZP-EGYÜTT-DK-PM-MLP",414
10,39,12,"KTI",9
10,39,12,"MCP",2
10,39,12,"SZOCIÁLDEMOKRATÁK",2
10,39,12,"ÖP",5
10,39,12,"FIDESZ-KDNP",550
10,39,12,"ZÖLDEK",15
10,39,12,"SMS",6
10,39,13,"FKGP",1
10,39,13,"JOBBIK",295
10,39,13,"HATMAP",0
10,39,13,"MSZDP",0
10,39,13,"LMP",18
10,39,13,"SEM",2
10,39,13,"REND, SZABADSÁG",0
10,39,13,"EU. ROM",0
10,39,13,"MDU",2
10,39,13,"A HAZA NEM ELADÓ",0
10,39,13,"MSZP-EGYÜTT-DK-PM-MLP",159
10,39,13,"KTI",0
10,39,13,"MCP",0
10,39,13,"SZOCIÁLDEMOKRATÁK",0
10,39,13,"ÖP",1
10,39,13,"FIDESZ-KDNP",144
10,39,13,"ZÖLDEK",3
10,39,13,"SMS",2
10,39,14,"FKGP",0
10,39,14,"JOBBIK",167
10,39,14,"HATMAP",0
10,39,14,"MSZDP",0
10,39,14,"LMP",17
10,39,14,"SEM",1
10,39,14,"REND, SZABADSÁG",0
10,39,14,"EU. ROM",0
10,39,14,"MDU",0
10,39,14,"A HAZA NEM ELADÓ",0
10,39,14,"MSZP-EGYÜTT-DK-PM-MLP",229
10,39,14,"KTI",0
10,39,14,"MCP",1
10,39,14,"SZOCIÁLDEMOKRATÁK",2
10,39,14,"ÖP",0
10,39,14,"FIDESZ-KDNP",160
10,39,14,"ZÖLDEK",1
10,39,14,"SMS",2
10,39,15,"FKGP",0
10,39,15,"JOBBIK",212
10,39,15,"HATMAP",0
10,39,15,"MSZDP",0
10,39,15,"LMP",22
10,39,15,"SEM",2
10,39,15,"REND, SZABADSÁG",0
10,39,15,"EU. ROM",0
10,39,15,"MDU",1
10,39,15,"A HAZA NEM ELADÓ",2
10,39,15,"MSZP-EGYÜTT-DK-PM-MLP",160
10,39,15,"KTI",2
10,39,15,"MCP",0
10,39,15,"SZOCIÁLDEMOKRATÁK",1
10,39,15,"ÖP",1
10,39,15,"FIDESZ-KDNP",128
10,39,15,"ZÖLDEK",1
10,39,15,"SMS",2
10,39,16,"FKGP",0
10,39,16,"JOBBIK",272
10,39,16,"HATMAP",0
10,39,16,"MSZDP",0
10,39,16,"LMP",23
10,39,16,"SEM",1
10,39,16,"REND, SZABADSÁG",0
10,39,16,"EU. ROM",0
10,39,16,"MDU",1
10,39,16,"A HAZA NEM ELADÓ",1
10,39,16,"MSZP-EGYÜTT-DK-PM-MLP",184
10,39,16,"KTI",3
10,39,16,"MCP",1
10,39,16,"SZOCIÁLDEMOKRATÁK",1
10,39,16,"ÖP",0
10,39,16,"FIDESZ-KDNP",147
10,39,16,"ZÖLDEK",5
10,39,16,"SMS",1
10,39,17,"FKGP",1
10,39,17,"JOBBIK",202
10,39,17,"HATMAP",0
10,39,17,"MSZDP",0
10,39,17,"LMP",14
10,39,17,"SEM",0
10,39,17,"REND, SZABADSÁG",0
10,39,17,"EU. ROM",0
10,39,17,"MDU",0
10,39,17,"A HAZA NEM ELADÓ",2
